scenario;vitesse_cible_kmh;vitesse_cible_mph;troncon;km_debut;km_fin;mille_debut;mille_fin;longueur_km;longueur_mille;degre_courbure_actuel_max_deg;R_actuel_min_m;degre_courbure_cible_max_deg;rayon_cible_m;gare_amont;gare_aval
S2;200;124.3;MTL-Ott;185.03;185.56;114.97;115.3;0.53;0.33;1.07;1632;1.02;1719;Casselman;Ottawa
S2;200;124.3;Ott-TO;0.0;1.15;0.0;0.71;1.14;0.71;4.37;400;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;1.87;3.0;1.16;1.86;1.12;0.7;2.21;792;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;4.93;5.94;3.06;3.69;1.01;0.63;1.39;1258;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;8.25;10.03;5.13;6.23;1.74;1.08;2.66;657;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;18.82;19.42;11.69;12.07;0.6;0.37;1.34;1304;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;22.47;23.39;13.96;14.53;0.91;0.57;1.49;1175;1.02;1719;Ottawa;Smiths Falls
S2;200;124.3;Ott-TO;64.68;69.39;40.19;43.12;4.63;2.88;4.61;379;1.02;1719;Smiths Falls;Brockville
S2;200;124.3;Ott-TO;90.22;94.47;56.06;58.7;4.25;2.64;1.02;1717;1.02;1719;Smiths Falls;Brockville
S2;200;124.3;Ott-TO;94.55;95.06;58.75;59.07;0.51;0.32;1.77;985;1.02;1719;Smiths Falls;Brockville
S2;200;124.3;Ott-TO;108.85;110.92;67.64;68.92;2.02;1.26;4.43;394;1.02;1719;Smiths Falls;Brockville
S2;200;124.3;Ott-TO;114.1;114.29;70.9;71.02;0.19;0.12;2.17;806;1.02;1719;Brockville;Gananoque
S2;200;124.3;Ott-TO;120.11;120.62;74.63;74.95;0.5;0.31;2.4;727;1.02;1719;Brockville;Gananoque
S2;200;124.3;Ott-TO;136.17;137.2;84.61;85.25;1.01;0.63;3.18;550;1.02;1719;Brockville;Gananoque
S2;200;124.3;Ott-TO;137.51;137.83;85.44;85.64;0.32;0.2;1.51;1153;1.02;1719;Brockville;Gananoque
S2;200;124.3;Ott-TO;156.9;157.67;97.49;97.97;0.76;0.47;1.45;1205;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;157.99;158.37;98.17;98.41;0.38;0.24;1.02;1718;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;160.24;160.48;99.57;99.72;0.24;0.15;1.33;1315;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;176.12;180.6;109.44;112.22;4.48;2.78;1.04;1676;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;181.38;182.05;112.7;113.12;0.67;0.42;1.35;1291;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;183.11;187.68;113.78;116.62;4.5;2.8;4.54;385;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;188.14;190.29;116.9;118.24;2.14;1.33;1.77;987;1.02;1719;Gananoque;Kingston
S2;200;124.3;Ott-TO;192.54;193.08;119.64;119.97;0.53;0.33;1.47;1186;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;193.35;194.47;120.14;120.84;1.1;0.68;1.64;1062;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;195.53;196.64;121.5;122.19;1.11;0.69;1.08;1622;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;197.53;198.38;122.74;123.27;0.85;0.53;1.09;1596;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;198.78;202.06;123.52;125.55;3.25;2.02;2.5;700;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;202.09;202.41;125.57;125.77;0.31;0.19;2.16;808;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;202.71;203.75;125.96;126.6;1.04;0.65;1.13;1545;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;204.03;205.42;126.78;127.64;1.39;0.86;1.08;1622;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;215.07;215.71;133.64;134.04;0.64;0.4;1.05;1661;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;220.82;222.12;137.21;138.02;1.3;0.81;1.03;1692;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;223.68;224.21;138.99;139.32;0.53;0.33;1.1;1586;1.02;1719;Kingston;Napanee
S2;200;124.3;Ott-TO;226.5;228.65;140.74;142.08;2.12;1.32;3.06;570;1.02;1719;Kingston;Belleville
S2;200;124.3;Ott-TO;239.02;241.16;148.52;149.85;2.14;1.33;1.02;1707;1.02;1719;Napanee;Belleville
S2;200;124.3;Ott-TO;254.41;255.1;158.08;158.51;0.69;0.43;1.06;1647;1.02;1719;Napanee;Belleville
S2;200;124.3;Ott-TO;330.51;333.22;205.37;207.05;2.71;1.68;1.02;1711;1.02;1719;Trenton Junction;Cobourg
S2;200;124.3;Ott-TO;335.02;336.65;208.17;209.18;1.62;1.01;2.63;663;1.02;1719;Cobourg;Port Hope
S2;200;124.3;Ott-TO;341.85;345.34;212.42;214.58;3.46;2.15;4.3;406;1.02;1719;Cobourg;Oshawa
S2;200;124.3;Ott-TO;372.99;373.23;231.77;231.91;0.24;0.15;1.17;1489;1.02;1719;Port Hope;Oshawa
S2;200;124.3;Ott-TO;376.71;377.82;234.08;234.77;1.09;0.68;1.49;1171;1.02;1719;Port Hope;Oshawa
S2;200;124.3;Ott-TO;386.56;387.13;240.2;240.55;0.57;0.35;1.38;1268;1.02;1719;Port Hope;Oshawa
S2;200;124.3;Ott-TO;387.56;388.06;240.82;241.13;0.49;0.3;1.7;1028;1.02;1719;Port Hope;Oshawa
S2;200;124.3;Ott-TO;413.14;414.38;256.71;257.48;1.24;0.77;1.02;1711;1.02;1719;Oshawa;Guildwood
S2;200;124.3;Ott-TO;421.21;421.8;261.73;262.09;0.59;0.37;1.2;1457;1.02;1719;Oshawa;Guildwood
S2;200;124.3;Ott-TO;426.08;428.11;264.75;266.02;1.99;1.24;3.08;567;1.02;1719;Guildwood;Toronto
S2;200;124.3;Ott-TO;441.27;441.7;274.19;274.46;0.43;0.27;1.07;1631;1.02;1719;Guildwood;Toronto
S2;200;124.3;Ott-TO;442.1;443.65;274.71;275.67;1.54;0.96;2.68;651;1.02;1719;Guildwood;Toronto
S2;200;124.3;Ott-TO;444.76;444.8;276.36;276.39;0.04;0.02;1.02;1707;1.02;1719;Guildwood;Toronto
S2;200;124.3;Ott-TO;445.47;445.92;276.8;277.08;0.45;0.28;1.35;1292;1.02;1719;Guildwood;Toronto
S2;200;124.3;MTL-TO;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-TO;10.3;10.67;6.4;6.63;0.37;0.23;1.06;1655;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-TO;14.45;14.95;8.98;9.29;0.5;0.31;1.72;1013;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-TO;15.36;16.57;9.54;10.3;1.21;0.75;1.05;1661;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-TO;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1616;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-TO;34.79;36.28;21.62;22.54;1.46;0.91;3.11;562;1.02;1719;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;200;124.3;MTL-TO;102.99;103.67;64.0;64.42;0.66;0.41;1.53;1143;1.02;1719;Coteau;Brockville
S2;200;124.3;MTL-TO;183.04;183.47;113.74;114.0;0.43;0.27;1.02;1718;1.02;1719;Coteau;Brockville
S2;200;124.3;MTL-TO;202.4;204.36;125.77;126.98;1.95;1.21;1.46;1198;1.02;1719;Coteau;Brockville
S2;200;124.3;MTL-TO;208.26;208.45;129.41;129.52;0.19;0.12;1.97;885;1.02;1719;Brockville;Gananoque
S2;200;124.3;MTL-TO;214.27;214.78;133.14;133.46;0.5;0.31;2.22;785;1.02;1719;Brockville;Gananoque
S2;200;124.3;MTL-TO;230.33;231.36;143.12;143.76;1.01;0.63;3.37;518;1.02;1719;Brockville;Gananoque
S2;200;124.3;MTL-TO;231.67;232.0;143.95;144.16;0.32;0.2;2.36;739;1.02;1719;Brockville;Gananoque
S2;200;124.3;MTL-TO;251.06;251.85;156.0;156.49;0.77;0.48;2.11;829;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;252.16;252.54;156.68;156.92;0.38;0.24;1.02;1718;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;254.4;254.65;158.08;158.23;0.25;0.16;1.06;1643;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;265.17;265.2;164.77;164.79;0.03;0.02;1.4;1249;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;270.28;274.76;167.94;170.73;4.48;2.78;1.04;1675;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;275.24;275.27;171.03;171.04;0.03;0.02;1.04;1683;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;275.54;276.21;171.21;171.63;0.67;0.42;1.35;1289;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;277.26;281.83;172.28;175.12;4.5;2.8;4.57;382;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;282.3;284.45;175.41;176.75;2.14;1.33;1.77;987;1.02;1719;Gananoque;Kingston
S2;200;124.3;MTL-TO;286.69;287.23;178.14;178.48;0.53;0.33;2.28;767;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;287.51;288.59;178.65;179.32;1.07;0.66;2.35;742;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;289.69;290.8;180.01;180.69;1.11;0.69;1.08;1624;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;291.69;292.54;181.25;181.78;0.85;0.53;1.09;1595;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;292.94;296.57;182.02;184.28;3.57;2.22;2.25;776;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;296.86;297.9;184.46;185.11;1.03;0.64;2.3;760;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;298.18;299.58;185.28;186.15;1.4;0.87;1.08;1622;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;309.22;309.86;192.14;192.54;0.64;0.4;1.05;1661;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;314.97;316.26;195.71;196.51;1.29;0.8;1.03;1691;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;317.83;318.35;197.49;197.81;0.52;0.32;1.1;1586;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;320.64;322.79;199.24;200.57;2.13;1.32;2.01;867;1.02;1719;Kingston;Napanee
S2;200;124.3;MTL-TO;333.17;335.3;207.02;208.35;2.13;1.32;1.02;1706;1.02;1719;Napanee;Belleville
S2;200;124.3;MTL-TO;348.55;349.24;216.58;217.01;0.69;0.43;1.06;1648;1.02;1719;Napanee;Belleville
S2;200;124.3;MTL-TO;424.68;427.39;263.88;265.57;2.71;1.68;1.02;1711;1.02;1719;Trenton Junction;Cobourg
S2;200;124.3;MTL-TO;429.19;430.82;266.69;267.7;1.62;1.01;2.64;661;1.02;1719;Cobourg;Port Hope
S2;200;124.3;MTL-TO;436.02;439.51;270.93;273.1;3.46;2.15;4.29;407;1.02;1719;Cobourg;Oshawa
S2;200;124.3;MTL-TO;467.16;467.4;290.28;290.43;0.24;0.15;1.18;1480;1.02;1719;Port Hope;Oshawa
S2;200;124.3;MTL-TO;470.88;471.99;292.59;293.28;1.09;0.68;1.49;1171;1.02;1719;Port Hope;Oshawa
S2;200;124.3;MTL-TO;480.73;481.3;298.71;299.07;0.57;0.35;1.38;1268;1.02;1719;Port Hope;Oshawa
S2;200;124.3;MTL-TO;481.73;482.23;299.33;299.64;0.49;0.3;1.69;1035;1.02;1719;Port Hope;Oshawa
S2;200;124.3;MTL-TO;507.06;508.55;315.07;316.0;1.49;0.93;1.02;1711;1.02;1719;Oshawa;Guildwood
S2;200;124.3;MTL-TO;515.43;515.99;320.27;320.62;0.56;0.35;1.09;1596;1.02;1719;Oshawa;Guildwood
S2;200;124.3;MTL-TO;520.24;522.27;323.26;324.52;1.99;1.24;2.56;681;1.02;1719;Guildwood;Toronto
S2;200;124.3;MTL-TO;535.44;535.86;332.71;332.97;0.42;0.26;1.07;1631;1.02;1719;Guildwood;Toronto
S2;200;124.3;MTL-TO;536.26;537.81;333.22;334.18;1.54;0.96;2.32;753;1.02;1719;Guildwood;Toronto
S2;200;124.3;MTL-TO;539.63;540.08;335.31;335.59;0.45;0.28;1.24;1406;1.02;1719;Guildwood;Toronto
S2;250;155.3;MTL-QC;0.0;2.91;0.0;1.81;2.89;1.8;5.41;323;0.65;2685;Montréal;Saint-Lambert
S2;250;155.3;MTL-QC;6.03;6.08;3.75;3.78;0.05;0.03;0.71;2469;0.65;2685;Montréal;Saint-Lambert
S2;250;155.3;MTL-QC;12.17;12.21;7.56;7.59;0.04;0.02;0.91;1909;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;15.8;15.84;9.82;9.84;0.04;0.02;0.75;2320;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;16.77;16.81;10.42;10.45;0.04;0.02;0.81;2154;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;19.55;20.18;12.15;12.54;0.63;0.39;0.87;2011;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;28.97;31.22;18.0;19.4;2.21;1.37;3.5;499;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;32.46;34.62;20.17;21.51;2.14;1.33;1.94;901;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;53.34;53.37;33.14;33.16;0.03;0.02;0.72;2410;0.65;2685;Saint-Lambert;Saint-Hyacinthe
S2;250;155.3;MTL-QC;54.35;57.08;33.77;35.47;2.71;1.68;1.75;1000;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;58.44;62.6;36.31;38.9;4.14;2.57;1.47;1189;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;63.84;64.57;39.67;40.12;0.72;0.45;0.93;1877;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;65.93;69.44;40.97;43.15;3.47;2.16;1.54;1135;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;89.98;90.52;55.91;56.25;0.54;0.34;0.78;2235;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;93.55;94.38;58.13;58.65;0.82;0.51;0.98;1786;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;95.87;96.74;59.57;60.11;0.85;0.53;0.97;1802;0.65;2685;Saint-Hyacinthe;Drummondville
S2;250;155.3;MTL-QC;99.75;103.56;61.98;64.35;3.7;2.3;2.19;799;0.65;2685;Saint-Hyacinthe;Charny
S2;250;155.3;MTL-QC;108.15;126.23;67.2;78.44;17.97;11.17;2.06;848;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;128.42;130.42;79.8;81.04;1.98;1.23;1.2;1459;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;131.88;132.41;81.95;82.28;0.53;0.33;0.78;2226;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;140.1;140.13;87.05;87.07;0.03;0.02;0.88;1974;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;149.93;161.52;93.16;100.36;11.54;7.17;3.38;516;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;169.25;193.5;105.17;120.24;24.19;15.03;2.72;641;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;200.93;211.68;124.85;131.53;10.71;6.65;1.84;951;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;214.04;225.33;133.0;140.01;11.27;7.0;1.19;1468;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;231.78;232.25;144.02;144.31;0.47;0.29;0.71;2476;0.65;2685;Drummondville;Charny
S2;250;155.3;MTL-QC;242.36;247.53;150.6;153.81;5.08;3.16;3.88;450;0.65;2685;Drummondville;Sainte-Foy
S2;250;155.3;MTL-QC;249.18;251.47;154.83;156.26;2.28;1.42;4.55;384;0.65;2685;Charny;Sainte-Foy
S2;250;155.3;MTL-QC;253.31;258.35;157.4;160.53;4.94;3.07;5.6;312;0.65;2685;Sainte-Foy;Québec
S2;250;155.3;MTL-QC;259.29;262.76;161.12;163.27;3.4;2.11;4.16;420;0.65;2685;Sainte-Foy;Québec
S2;250;155.3;MTL-QC;263.56;263.6;163.77;163.79;0.04;0.02;0.81;2149;0.65;2685;Sainte-Foy;Québec
S2;250;155.3;MTL-QC;266.72;271.1;165.73;168.45;4.34;2.7;4.56;383;0.65;2685;Sainte-Foy;Québec
S2;250;155.3;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;9.92;11.14;6.16;6.92;1.2;0.75;1.06;1655;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;11.73;13.46;7.29;8.36;1.72;1.07;0.78;2236;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;14.45;14.97;8.98;9.3;0.51;0.32;1.73;1012;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;15.36;16.57;9.54;10.3;1.21;0.75;1.0;1743;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1611;0.65;2685;Montréal;Dorval
S2;250;155.3;MTL-Ott;34.8;36.29;21.62;22.55;1.46;0.91;3.42;511;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;250;155.3;MTL-Ott;40.59;41.67;25.22;25.89;1.06;0.66;0.95;1842;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;250;155.3;MTL-Ott;43.33;43.62;26.92;27.1;0.28;0.17;1.31;1334;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;250;155.3;MTL-Ott;59.03;59.07;36.68;36.7;0.04;0.02;0.95;1840;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;250;155.3;MTL-Ott;59.37;59.81;36.89;37.16;0.44;0.27;0.7;2511;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;250;155.3;MTL-Ott;61.73;63.79;38.36;39.64;2.04;1.27;3.28;532;0.65;2685;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S2;250;155.3;MTL-Ott;74.98;75.7;46.59;47.04;0.72;0.45;0.92;1903;0.65;2685;Coteau;Alexandria
S2;250;155.3;MTL-Ott;79.55;85.57;49.43;53.17;5.94;3.69;3.09;566;0.65;2685;Coteau;Alexandria
S2;250;155.3;MTL-Ott;87.16;98.63;54.16;61.29;11.46;7.12;1.76;994;0.65;2685;Coteau;Alexandria
S2;250;155.3;MTL-Ott;99.84;106.15;62.04;65.96;6.26;3.89;2.96;590;0.65;2685;Alexandria;Casselman
S2;250;155.3;MTL-Ott;108.07;111.76;67.15;69.44;3.64;2.26;3.2;545;0.65;2685;Alexandria;Casselman
S2;250;155.3;MTL-Ott;112.96;116.97;70.19;72.68;3.99;2.48;1.84;949;0.65;2685;Alexandria;Casselman
S2;250;155.3;MTL-Ott;117.27;127.33;72.87;79.12;10.02;6.23;1.88;929;0.65;2685;Alexandria;Casselman
S2;250;155.3;MTL-Ott;139.1;143.54;86.43;89.19;4.4;2.73;1.64;1062;0.65;2685;Alexandria;Ottawa
S2;250;155.3;MTL-Ott;178.85;183.22;111.13;113.85;4.33;2.69;2.5;700;0.65;2685;Casselman;Ottawa
S2;250;155.3;MTL-Ott;183.83;185.56;114.23;115.3;1.72;1.07;1.07;1632;0.65;2685;Casselman;Ottawa
S2;250;155.3;Ott-TO;0.0;7.35;0.0;4.57;7.23;4.49;4.37;400;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;8.25;10.03;5.13;6.23;1.74;1.08;2.66;657;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;15.92;19.42;9.89;12.07;3.49;2.17;1.34;1304;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;20.98;23.39;13.04;14.53;2.39;1.49;1.49;1175;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;26.6;27.03;16.53;16.8;0.43;0.27;0.69;2545;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;48.51;48.96;30.14;30.42;0.45;0.28;0.69;2521;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;61.64;62.99;38.3;39.14;1.33;0.83;1.01;1734;0.65;2685;Ottawa;Smiths Falls
S2;250;155.3;Ott-TO;63.92;69.39;39.72;43.12;5.37;3.34;4.61;379;0.65;2685;Ottawa;Brockville
S2;250;155.3;Ott-TO;90.22;95.87;56.06;59.57;5.6;3.48;1.77;985;0.65;2685;Smiths Falls;Brockville
S2;250;155.3;Ott-TO;96.48;97.12;59.95;60.35;0.64;0.4;0.74;2357;0.65;2685;Smiths Falls;Brockville
S2;250;155.3;Ott-TO;108.85;110.92;67.64;68.92;2.02;1.26;4.43;394;0.65;2685;Smiths Falls;Brockville
S2;250;155.3;Ott-TO;111.19;112.37;69.09;69.82;1.18;0.73;0.92;1901;0.65;2685;Brockville;Gananoque
S2;250;155.3;Ott-TO;113.16;114.07;70.31;70.88;0.91;0.57;0.68;2574;0.65;2685;Brockville;Gananoque
S2;250;155.3;Ott-TO;114.1;114.33;70.9;71.04;0.22;0.14;2.17;806;0.65;2685;Brockville;Gananoque
S2;250;155.3;Ott-TO;117.74;119.26;73.16;74.1;1.51;0.94;0.93;1886;0.65;2685;Brockville;Gananoque
S2;250;155.3;Ott-TO;119.77;121.26;74.42;75.35;1.46;0.91;2.4;727;0.65;2685;Brockville;Gananoque
S2;250;155.3;Ott-TO;125.95;126.5;78.26;78.6;0.55;0.34;0.84;2088;0.65;2685;Brockville;Gananoque
